"","genus","quality_grade","id","comments_count","observed_on","num_identification_agreements","identifications_count","num_identification_disagreements","location","taxon.name","taxon.rank","taxon.id","taxon.taxon_changes_count","taxon.observations_count","user.id","user.observations_count","user.identifications_count","species_count","RatioDisagree"
"3958","Bombus","casual",20456402,0,"2016-05-09",0,0,0,"48.3905,-123.4916","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3959","Bombus","casual",20456401,0,"2016-05-09",0,0,0,"48.3905,-123.4916","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3960","Bombus","casual",20456400,0,"2016-05-09",0,0,0,"48.3905,-123.4916","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3961","Bombus","casual",20456399,0,"2016-05-09",0,0,0,"48.3905,-123.4916","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3962","Bombus","casual",20456398,0,"2016-05-09",0,0,0,"48.3905,-123.4916","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3963","Bombus","casual",20456397,0,"2016-05-09",0,0,0,"48.3905,-123.4916","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3964","Bombus","casual",20456396,0,"2016-05-09",0,0,0,"48.3905,-123.4916","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3965","Bombus","casual",20456393,0,"2016-05-09",0,0,0,"48.3905,-123.4916","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3966","Bombus","casual",20456392,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3967","Bombus","casual",20456391,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3968","Bombus","casual",20456390,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3969","Bombus","casual",20456389,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3970","Bombus","casual",20456387,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3971","Bombus","casual",20456385,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3972","Bombus","casual",20456384,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3973","Bombus","casual",20456383,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3974","Bombus","casual",20456382,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3975","Bombus","casual",20456381,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3976","Bombus","casual",20456380,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3977","Bombus","casual",20456379,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3978","Bombus","casual",20456378,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3979","Bombus","casual",20456377,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3980","Bombus","casual",20456375,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3981","Bombus","casual",20456374,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3982","Bombus","casual",20456373,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3983","Bombus","casual",20456372,0,"2016-05-09",0,0,0,"48.3392,-123.5374","Bombus","genus",52775,1,143140,1472604,12507,158,56,NA
"3984","Apis","casual",20455854,0,"2012-05-05",0,0,0,"48.349,-123.547","Apis mellifera","species",47219,1,95272,1472604,12507,158,1,NA
"3985","Apis","casual",20455851,0,"2012-05-05",0,0,0,"48.384,-123.506","Apis mellifera","species",47219,1,95272,1472604,12507,158,1,NA
"3986","Apis","casual",20455850,0,"2012-05-05",0,0,0,"48.395,-123.51","Apis mellifera","species",47219,1,95272,1472604,12507,158,1,NA
"3987","Apidae","casual",20455849,0,"2016-05-09",0,0,0,"48.3905,-123.4916","Apidae","family",47221,0,332361,1472604,12507,158,NA,NA
"3988","Anthophora","casual",20455703,0,"2012-05-05",0,0,0,"48.395,-123.51","Anthophora edwardsii","species",57683,0,14,1472604,12507,158,11,NA
"3989","Bombus","needs_id",20314602,0,"2015-06-29",0,0,0,"48.8737321319,-125.1603196176","Bombus flavifrons","species",119308,0,692,459348,42989,4821,56,NA
"3990","Bombus","research",20294262,0,"2015-06-25",2,2,0,"48.9030830029,-124.9205705345","Bombus flavifrons","species",119308,0,692,459348,42989,4821,56,0
"3991","Bombus","research",20294247,0,"2015-06-25",2,2,0,"48.9030830029,-124.9205705345","Bombus flavifrons","species",119308,0,692,459348,42989,4821,56,0
"3992","Bombus","research",20294238,0,"2015-06-25",2,2,0,"48.9030830029,-124.9205705345","Bombus flavifrons","species",119308,0,692,459348,42989,4821,56,0
"3993","Ceratina","needs_id",20100487,2,"2018-08-20",0,0,0,"48.926852331,-123.4656640922","Ceratina acantha","species",309461,0,4,37277,9935,6981,8,NA
"3994","Melissodes","needs_id",20097885,0,"2018-08-20",1,1,0,"48.9398196841,-123.4923233473","Melissodes","genus",52781,0,5353,37277,9935,6981,21,0
"3995","Bombus","research",19936372,0,"2018-07-26",2,2,0,"62.727444,-124.684478","Bombus cryptarum","species",453068,1,150,489833,624,326,56,0
"3996","Bombus","research",19870006,0,"2018-07-01",2,2,0,"62.813056,-125.6225","Bombus rufocinctus","species",144011,0,1055,489833,624,326,56,0
"3997","Bombus","research",19814427,1,"2012-08-08",2,2,0,"49.8240901,-125.053181","Bombus flavifrons","species",119308,0,692,1421387,888,51,56,0
"3998","Ceratina","needs_id",19784381,0,"2018-08-20",1,1,0,"48.995603,-123.571746","Zadontomerus","subgenus",468067,0,3385,679628,781,2801,8,0
"3999","Bombus","research",19711850,0,"2018-07-28",1,1,0,"48.3200123884,-123.5467925853","Bombus vosnesenskii","species",57689,0,6529,813200,2292,248,56,0
"4000","Melissodes","needs_id",19648419,0,"2018-08-19",1,1,0,"48.8904340797,-123.3758129327","Melissodes","genus",52781,0,5353,37277,9935,6981,21,0
"4001","Bombus","research",19645730,0,"2019-01-14",3,3,0,"49.2694366667,-123.1597361667","Bombus impatiens","species",118970,0,27111,1421499,112,20,56,0
"4002","Bombus","research",19546849,0,"2011-07-04",2,2,0,"48.4637690821,-123.374116608","Bombus melanopygus","species",130222,0,3688,408815,17504,565,56,0
"4003","Bombus","research",19541927,0,"2016-05-04",2,2,0,"49.1078138333,-122.9123783333","Bombus impatiens","species",118970,0,27111,275602,1031,552,56,0
"4004","Bombus","research",19486397,0,"2018-07-07",3,3,0,"50.268529234,-120.4217154391","Bombus fervidus","species",52774,0,1256,1916,670,3643,56,0
"4005","Bombus","needs_id",19454499,0,"2011-08-24",2,2,0,"50.4254838483,-122.4574117321","Bombus","genus",52775,1,143140,1014980,2265,1407,56,0
"4006","Habropoda","needs_id",19432331,1,"2019-01-04",1,1,0,"48.9114214963,-123.3975049705","Habropoda","genus",121513,0,714,37277,9935,6981,1,0
"4007","Apis","research",19367363,0,"2014-05-28",3,3,0,"49.2802191281,-122.7090808988","Apis mellifera","species",47219,1,95272,459348,42989,4821,1,0
"4008","Bombus","research",19307140,0,"2017-07-14",1,1,0,"50.2676238368,-120.4224446441","Bombus nevadensis","species",341001,1,624,1916,670,3643,56,0
"4009","Apis","research",19299792,0,"2018-09-13",1,1,0,"49.6841462454,-125.0156983773","Apis mellifera","species",47219,1,95272,740567,1394,1536,1,0
"4010","Bombus","research",19205552,0,"2013-07-29",1,1,0,"49.433142664,-123.4743214402","Bombus flavifrons","species",119308,0,692,459348,42989,4821,56,0
"4011","Apis","research",19011974,0,"2018-09-30",2,2,0,"49.239313,-123.133185","Apis mellifera","species",47219,1,95272,37171,14696,3331,1,0
"4012","Apis","research",18986773,0,"2012-07-22",3,3,0,"49.3043078157,-123.0022887528","Apis mellifera","species",47219,1,95272,769258,1862,550,1,0
"4013","Bombus","research",18929162,0,"2018-06-07",1,1,0,"48.5428989653,-123.4243614348","Bombus vosnesenskii","species",57689,0,6529,1052605,328,1,56,0
"4014","Bombus","research",18886925,0,"2018-09-29",2,2,0,"49.251396,-122.961889","Bombus impatiens","species",118970,0,27111,37171,14696,3331,56,0
"4015","Bombus","research",18766526,0,"2018-09-29",2,2,0,"49.252838,-122.963724","Bombus impatiens","species",118970,0,27111,37171,14696,3331,56,0
"4016","Bombus","research",18752769,8,"2017-06-19",2,2,0,"48.7926946266,-123.3876882062","Bombus occidentalis","species",82371,0,212,1916,670,3643,56,0
"4017","Bombus","needs_id",18724373,0,"2012-06-06",3,3,0,"49.013768141,-123.0438343731","Bombus","genus",52775,1,143140,769258,1862,550,56,0
"4018","Bombus","research",18710598,0,"2018-05-26",4,4,0,"48.4289621847,-123.4716633449","Bombus occidentalis","species",82371,0,212,1916,670,3643,56,0
"4019","Bombus","research",18535423,0,"2018-09-30",2,2,0,"49.239313,-123.133185","Bombus impatiens","species",118970,0,27111,37171,14696,3331,56,0
"4020","Bombus","research",18530555,0,"2018-08-05",1,1,0,"49.252541,-123.246615","Bombus vosnesenskii","species",57689,0,6529,285603,5271,1184,56,0
"4021","Bombus","research",18461395,0,"2018-09-29",2,2,0,"49.122901,-123.178643","Bombus impatiens","species",118970,0,27111,37171,14696,3331,56,0
"4022","Bombus","needs_id",18333840,0,"2018-07-16",2,2,0,"48.4112860526,-123.557466034","Pyrobombus","subgenus",538900,0,63340,1083296,43,0,56,0
"4023","Apis","research",18287398,0,"2018-09-23",2,2,0,"49.7724161586,-124.3719107285","Apis mellifera","species",47219,1,95272,1179293,346,201,1,0
"4024","Bombus","research",18124234,0,"2018-09-27",2,2,0,"49.125428,-123.180795","Bombus impatiens","species",118970,0,27111,37171,14696,3331,56,0
"4025","Bombus","needs_id",17962512,2,"2018-07-10",2,2,0,"48.4458029126,-123.3134557381","Bombus","genus",52775,1,143140,83288,7631,8526,56,0
"4026","Melissodes","needs_id",17962509,0,"2018-07-10",1,1,0,"48.4458029126,-123.3134557381","Melissodes","genus",52781,0,5353,83288,7631,8526,21,0
"4027","Melissodes","needs_id",17962508,0,"2018-07-10",1,1,0,"48.4458029126,-123.3134557381","Melissodes","genus",52781,0,5353,83288,7631,8526,21,0
"4028","Bombus","research",17962503,0,"2018-07-08",1,1,0,"48.4458029126,-123.3134557381","Bombus mixtus","species",319125,0,859,83288,7631,8526,56,0
"4029","Melissodes","needs_id",17962501,0,"2018-07-08",1,1,0,"48.4458029126,-123.3134557381","Melissodes","genus",52781,0,5353,83288,7631,8526,21,0
"4030","Triepeolus","needs_id",17962498,0,"2018-07-08",2,2,0,"48.4458029126,-123.3134557381","Triepeolus","genus",178745,0,543,83288,7631,8526,10,0
"4031","Bombus","needs_id",17962496,0,"2018-07-08",1,1,0,"48.4458029126,-123.3134557381","Bombus","genus",52775,1,143140,83288,7631,8526,56,0
"4032","Bombus","needs_id",17962495,0,"2018-07-08",1,1,0,"48.4458029126,-123.3134557381","Bombus","genus",52775,1,143140,83288,7631,8526,56,0
"4033","Melissodes","needs_id",17962080,0,"2018-07-28",1,1,0,"48.4458029126,-123.3134557381","Melissodes","genus",52781,0,5353,83288,7631,8526,21,0
"4034","Melissodes","needs_id",17962078,0,"2018-07-28",1,1,0,"48.4458029126,-123.3134557381","Melissodes","genus",52781,0,5353,83288,7631,8526,21,0
"4035","Bombus","needs_id",17962077,2,"2018-07-28",1,1,0,"48.4458029126,-123.3134557381","Pyrobombus","subgenus",538900,0,63340,83288,7631,8526,56,0
"4036","Bombus","needs_id",17962076,0,"2018-07-28",1,1,0,"48.4458029126,-123.3134557381","Bombus","genus",52775,1,143140,83288,7631,8526,56,0
"4037","Habropoda","research",17865466,0,"2018-04-19",2,2,0,"48.91574,-123.423432","Habropoda cineraria","species",458980,0,8,37277,9935,6981,1,0
"4038","Bombus","needs_id",17862131,0,"2018-07-12",1,1,0,"49.2876262268,-122.7917533034","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4039","Bombus","needs_id",17861777,0,"2017-07-06",1,1,0,"49.2876402244,-122.7918391354","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4040","Bombus","needs_id",17861566,0,"2016-05-06",1,1,0,"49.2877241997,-122.7915816449","Bombus flavifrons","species",119308,0,692,1277847,209,815,56,0
"4041","Bombus","research",17789162,0,"2018-06-10",3,4,1,"49.5933133333,-126.6197583333","Bombus flavifrons","species",119308,0,692,1296337,23,0,56,0.25
"4042","Bombus","research",17780079,2,"2018-10-18",4,4,0,"49.245107,-122.9456611","Bombus impatiens","species",118970,0,27111,932181,143,22,56,0
"4043","Bombus","needs_id",17779289,0,"2018-08-13",1,1,0,"49.7231,-123.1431111667","Pyrobombus","subgenus",538900,0,63340,1117589,114,0,56,0
"4044","Bombus","needs_id",17764333,0,"2018-10-22",1,1,0,"49.7896003723,-124.2051849365","Psithyrus","subgenus",538893,0,1941,1179293,346,201,56,0
"4045","Bombus","research",17750908,0,"2018-08-19",3,3,0,"49.2799403273,-123.1395083189","Bombus impatiens","species",118970,0,27111,77824,17557,17020,56,0
"4046","Bombus","research",17666383,0,"2018-10-14",3,3,0,"48.47654009,-123.3811775","Bombus vosnesenskii","species",57689,0,6529,1158889,379,449,56,0
"4047","Bombus","research",17652956,1,"2014-07-20",2,2,0,"61.9817711327,-128.4962030249","Bombus fernaldae","species",198858,0,263,842243,2105,830,56,0
"4048","Bombus","research",17610357,0,"2018-09-22",2,2,0,"48.4313844005,-123.4488029313","Bombus vosnesenskii","species",57689,0,6529,304479,4434,231,56,0
"4049","Bombus","research",17604515,0,"2014-07-16",2,2,0,"49.3200284256,-123.1073725845","Bombus flavifrons","species",119308,0,692,1277847,209,815,56,0
"4050","Apis","research",17604377,0,"2014-06-17",4,4,0,"49.2140088906,-122.9047608524","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4051","Apis","research",17603837,1,"2014-08-14",4,4,0,"49.2859731,-122.7848973","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4052","Bombus","needs_id",17603836,0,"2014-08-14",1,1,0,"49.2859731,-122.7848973","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4053","Apis","research",17603768,1,"2014-08-14",2,2,0,"49.2859731,-122.7848973","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4054","Bombus","needs_id",17603415,0,"2014-08-14",1,1,0,"49.2859731,-122.7848973","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4055","Bombus","needs_id",17603414,0,"2014-08-14",1,1,0,"49.2859731,-122.7848973","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4056","Bombus","needs_id",17603413,0,"2014-08-14",1,1,0,"49.2859731,-122.7848973","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4057","Apis","research",17603213,0,"2014-09-27",2,2,0,"49.2000230811,-122.9119139852","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4058","Apis","research",17603062,0,"2015-06-28",2,2,0,"49.2054871,-123.0516948","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4059","Apis","research",17603061,0,"2015-06-28",2,2,0,"49.2054871,-123.0516948","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4060","Bombus","needs_id",17603060,0,"2015-06-28",1,1,0,"49.2054871,-123.0516948","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4061","Bombus","needs_id",17602828,0,"2015-06-28",1,1,0,"49.2054871,-123.0516948","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4062","Bombus","needs_id",17602752,0,"2015-06-28",1,1,0,"49.2054871,-123.0516948","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4063","Apis","research",17602462,0,"2015-06-28",3,3,0,"49.2054871,-123.0516948","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4064","Apis","research",17602460,0,"2015-06-28",4,4,0,"49.2054871,-123.0516948","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4065","Apis","research",17539649,0,"2008-09-12",4,4,0,"49.2316944,-122.8065266","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4066","Bombus","needs_id",17537448,0,"2014-08-02",2,2,0,"49.2527639,-123.1048083","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4067","Bombus","research",17530660,0,"2015-06-28",2,2,0,"49.2054871,-123.0516948","Bombus flavifrons","species",119308,0,692,1277847,209,815,56,0
"4068","Bombus","research",17529534,0,"2018-06-21",2,2,0,"49.2877451927,-122.7918713222","Bombus flavifrons","species",119308,0,692,1277847,209,815,56,0
"4069","Apis","research",17521972,0,"2015-08-08",3,3,0,"49.080873,-122.4242973","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4070","Apis","research",17521969,0,"2015-06-28",4,4,0,"49.2054871,-123.0516948","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4071","Bombus","research",17521389,0,"2015-06-22",1,1,0,"49.2223553,-122.5977311","Bombus vosnesenskii","species",57689,0,6529,1277847,209,815,56,0
"4072","Apis","research",17521388,0,"2015-04-06",4,4,0,"49.2570843,-123.106015","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4073","Bombus","needs_id",17521385,0,"2014-05-24",3,3,0,"49.3173527778,-123.0211861111","Bombus vosnesenskii","species",57689,0,6529,1277847,209,815,56,0
"4074","Bombus","needs_id",17521384,0,"2014-05-16",3,3,0,"49.1590105,-122.8411157","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4075","Bombus","needs_id",17521380,0,"2014-05-16",3,3,0,"49.1590105,-122.8411157","Pyrobombus","subgenus",538900,0,63340,1277847,209,815,56,0
"4076","Bombus","research",17521379,0,"2014-05-16",3,3,0,"49.1590105,-122.8411157","Bombus melanopygus","species",130222,0,3688,1277847,209,815,56,0
"4077","Bombus","research",17520664,0,"2014-05-16",3,3,0,"49.1590105,-122.8411157","Bombus melanopygus","species",130222,0,3688,1277847,209,815,56,0
"4078","Apis","research",17520663,0,"2014-05-16",2,2,0,"49.1590105,-122.8411157","Apis mellifera","species",47219,1,95272,1277847,209,815,1,0
"4079","Bombus","needs_id",17500040,1,"2018-10-14",3,3,0,"49.2822844908,-123.0594165066","Bombus","genus",52775,1,143140,527539,13,0,56,0
"4080","Bombus","research",17445627,0,"2018-10-12",2,2,0,"49.138194937,-123.0971146915","Bombus impatiens","species",118970,0,27111,1269569,159,0,56,0
"4081","Bombus","research",17445438,0,"2018-10-12",2,2,0,"49.1381723634,-123.0971599083","Bombus impatiens","species",118970,0,27111,1269569,159,0,56,0
"4082","Bombus","research",17445382,0,"2018-10-12",2,2,0,"49.1381638807,-123.0971963289","Bombus impatiens","species",118970,0,27111,1269569,159,0,56,0
"4083","Bombus","research",17445244,0,"2018-10-12",2,2,0,"49.1381139588,-123.0972109413","Bombus impatiens","species",118970,0,27111,1269569,159,0,56,0
"4084","Bombus","research",17445120,0,"2018-10-12",2,2,0,"49.1382791164,-123.0970922282","Bombus impatiens","species",118970,0,27111,1269569,159,0,56,0
"4085","Bombus","research",17391369,0,"2017-04-13",2,2,0,"49.9817417408,-124.7612379396","Bombus melanopygus","species",130222,0,3688,217571,1342,1779,56,0
"4086","Apis","research",17389991,0,"2018-10-10",3,3,0,"48.4638152414,-123.350697712","Apis mellifera","species",47219,1,95272,582475,114,8,1,0
"4087","Bombus","research",17361667,0,"2018-10-09",1,1,0,"49.2607036885,-123.1623938029","Bombus impatiens","species",118970,0,27111,1264512,32,9,56,0
"4088","Bombus","research",17264678,2,"2018-10-06",3,3,0,"49.2464447021,-122.9293441772","Bombus impatiens","species",118970,0,27111,1245202,80,57,56,0
"4089","Bombus","research",17234257,0,"2016-03-22",2,2,0,"49.0805466084,-123.7054749075","Bombus bifarius","species",127052,1,795,459348,42989,4821,56,0
"4090","Bombus","research",17234256,0,"2016-03-22",2,2,0,"49.0804509818,-123.7055649621","Bombus melanopygus","species",130222,0,3688,459348,42989,4821,56,0
"4091","Apis","research",17225903,0,"2018-10-05",1,1,0,"50.66822052,-120.3556594849","Apis mellifera","species",47219,1,95272,1074687,38,0,1,0
"4092","Bombus","needs_id",17067295,1,"2016-10-25",3,3,0,"48.5650282095,-123.286424987","Bombus","genus",52775,1,143140,1245214,78,1,56,0
"4093","Bombus","research",17055074,0,"2018-09-24",1,1,0,"49.2939628289,-123.137758449","Bombus impatiens","species",118970,0,27111,1020372,1176,18242,56,0
